t[i]	area	sgcmfluxint	sghmfluxint	sglmfluxint	trcmfluxint	trhmfluxint	trlmfluxint	mflux_sg_tot	mflux_tr_tot	alphaint/area
3.100000e+00	1.955433e-03	9.250208e-06	7.744244e-06	3.441651e-06	2.448890e-05	1.218292e-05	8.130168e-06	2.043610e-05	4.480198e-05	1.000000e+00
3.200000e+00	1.955433e-03	9.075886e-06	7.703942e-06	3.686009e-06	2.415942e-05	1.219644e-05	8.910502e-06	2.046584e-05	4.526635e-05	1.000000e+00
3.300000e+00	1.955433e-03	8.957393e-06	7.503031e-06	3.914783e-06	2.353957e-05	1.172879e-05	9.534932e-06	2.037521e-05	4.480329e-05	1.000000e+00
3.400000e+00	1.955433e-03	9.090967e-06	7.448803e-06	4.216728e-06	2.362973e-05	1.152659e-05	1.027477e-05	2.075650e-05	4.543108e-05	1.000000e+00
3.500000e+00	1.955433e-03	9.004824e-06	7.326136e-06	4.230060e-06	2.364648e-05	1.144164e-05	1.033997e-05	2.056102e-05	4.542809e-05	1.000000e+00
3.600000e+00	1.955433e-03	9.000353e-06	7.470353e-06	4.319542e-06	2.342174e-05	1.167559e-05	1.044925e-05	2.079025e-05	4.554658e-05	1.000000e+00
3.700000e+00	1.955433e-03	8.810027e-06	7.751042e-06	4.228156e-06	2.317418e-05	1.231407e-05	1.015846e-05	2.078922e-05	4.564671e-05	1.000000e+00
3.800000e+00	1.955433e-03	8.724349e-06	8.059155e-06	4.155482e-06	2.317688e-05	1.290252e-05	9.920168e-06	2.093899e-05	4.599957e-05	1.000000e+00
3.900000e+00	1.955433e-03	8.757657e-06	8.252000e-06	4.228784e-06	2.290738e-05	1.306004e-05	9.890576e-06	2.123844e-05	4.585800e-05	1.000000e+00
4.000000e+00	1.955433e-03	8.893041e-06	8.393577e-06	4.153602e-06	2.354625e-05	1.333867e-05	9.618816e-06	2.144022e-05	4.650373e-05	1.000000e+00
4.100000e+00	1.955433e-03	9.377647e-06	8.536924e-06	4.163363e-06	2.489943e-05	1.352363e-05	9.466693e-06	2.207793e-05	4.788976e-05	1.000000e+00
4.200000e+00	1.955433e-03	9.246997e-06	8.102915e-06	3.820009e-06	2.502688e-05	1.300705e-05	8.580649e-06	2.116992e-05	4.661458e-05	9.999998e-01
4.300000e+00	1.955433e-03	9.461880e-06	7.979338e-06	3.898418e-06	2.541102e-05	1.279767e-05	8.693072e-06	2.133964e-05	4.690176e-05	9.999987e-01
4.400000e+00	1.955433e-03	9.718704e-06	7.952607e-06	4.260577e-06	2.499301e-05	1.243945e-05	9.253074e-06	2.193189e-05	4.668553e-05	9.999974e-01
4.500000e+00	1.955433e-03	9.830276e-06	8.222576e-06	4.265314e-06	2.571371e-05	1.316903e-05	9.186483e-06	2.231817e-05	4.806922e-05	9.999968e-01
4.600000e+00	1.955433e-03	1.013733e-05	8.583217e-06	4.264921e-06	2.658167e-05	1.380728e-05	9.045965e-06	2.298547e-05	4.943492e-05	9.999968e-01
4.700000e+00	1.955433e-03	1.053057e-05	8.963924e-06	4.474868e-06	2.705021e-05	1.421471e-05	9.334047e-06	2.396936e-05	5.059897e-05	9.999967e-01
4.800000e+00	1.955433e-03	1.081527e-05	9.215525e-06	4.682351e-06	2.766991e-05	1.452087e-05	9.681687e-06	2.471315e-05	5.187247e-05	9.999968e-01
4.900000e+00	1.955433e-03	1.039481e-05	8.852450e-06	4.625663e-06	2.690212e-05	1.402349e-05	9.579917e-06	2.387293e-05	5.050553e-05	9.999968e-01
5.000000e+00	1.955433e-03	1.029953e-05	8.811535e-06	4.749007e-06	2.648044e-05	1.393663e-05	9.746205e-06	2.386007e-05	5.016328e-05	9.999967e-01
5.100000e+00	1.955433e-03	1.007502e-05	8.690097e-06	4.817089e-06	2.585533e-05	1.375142e-05	9.831346e-06	2.358221e-05	4.943809e-05	9.999967e-01
5.200000e+00	1.955433e-03	9.770219e-06	8.312337e-06	4.792070e-06	2.508834e-05	1.315013e-05	9.712204e-06	2.287463e-05	4.795067e-05	9.999967e-01
5.300000e+00	1.955433e-03	1.032629e-05	8.675276e-06	5.205590e-06	2.625652e-05	1.370250e-05	1.045089e-05	2.420716e-05	5.040990e-05	9.999967e-01
5.400000e+00	1.955433e-03	1.029163e-05	8.747962e-06	5.192397e-06	2.616705e-05	1.395485e-05	1.037969e-05	2.423199e-05	5.050159e-05	9.999967e-01
5.500000e+00	1.955433e-03	1.049060e-05	9.042816e-06	5.239897e-06	2.631974e-05	1.435796e-05	1.030829e-05	2.477331e-05	5.098599e-05	9.999967e-01
5.600000e+00	1.955433e-03	1.045277e-05	9.162653e-06	5.152449e-06	2.630307e-05	1.458090e-05	1.011434e-05	2.476787e-05	5.099831e-05	9.999967e-01
5.700000e+00	1.955433e-03	1.047172e-05	9.187939e-06	5.140328e-06	2.642983e-05	1.460154e-05	1.008962e-05	2.479999e-05	5.112100e-05	9.999967e-01
5.800000e+00	1.955433e-03	1.073957e-05	9.201147e-06	5.256414e-06	2.712689e-05	1.456241e-05	1.028252e-05	2.519713e-05	5.197182e-05	9.999954e-01
5.900000e+00	1.955433e-03	1.074173e-05	8.898958e-06	5.356966e-06	2.693851e-05	1.400970e-05	1.043769e-05	2.499765e-05	5.138590e-05	9.999904e-01
6.000000e+00	1.955433e-03	1.090999e-05	8.770180e-06	5.557327e-06	2.727328e-05	1.379926e-05	1.079644e-05	2.523750e-05	5.186898e-05	9.999828e-01
6.100000e+00	1.955433e-03	1.081236e-05	8.462668e-06	5.552603e-06	2.707794e-05	1.338575e-05	1.077917e-05	2.482763e-05	5.124286e-05	9.999734e-01
6.200000e+00	1.955433e-03	1.093056e-05	8.448974e-06	5.717506e-06	2.691077e-05	1.328848e-05	1.100723e-05	2.509704e-05	5.120649e-05	9.999629e-01
6.300000e+00	1.955433e-03	1.078675e-05	8.329550e-06	5.752987e-06	2.677935e-05	1.322825e-05	1.116159e-05	2.486929e-05	5.116920e-05	9.999529e-01
6.400000e+00	1.955433e-03	1.054057e-05	8.072732e-06	5.741456e-06	2.608152e-05	1.279840e-05	1.110483e-05	2.435476e-05	4.998475e-05	9.999439e-01
6.500000e+00	1.955433e-03	1.012241e-05	7.905315e-06	5.639473e-06	2.531289e-05	1.270077e-05	1.098142e-05	2.366720e-05	4.899508e-05	9.999347e-01
6.600000e+00	1.955433e-03	9.518858e-06	7.676105e-06	5.463433e-06	2.388105e-05	1.239174e-05	1.066894e-05	2.265840e-05	4.694173e-05	9.999242e-01
6.700000e+00	1.955433e-03	9.498291e-06	7.900523e-06	5.583220e-06	2.352747e-05	1.263979e-05	1.077651e-05	2.298203e-05	4.694377e-05	9.999151e-01
6.800000e+00	1.955433e-03	9.756617e-06	8.306291e-06	5.806714e-06	2.433364e-05	1.329553e-05	1.125936e-05	2.386962e-05	4.888852e-05	9.999085e-01
6.900000e+00	1.955433e-03	9.584124e-06	8.078666e-06	5.635140e-06	2.425935e-05	1.295832e-05	1.098114e-05	2.329793e-05	4.819881e-05	9.999056e-01
7.000000e+00	1.955433e-03	9.840673e-06	8.011206e-06	5.787262e-06	2.459635e-05	1.266879e-05	1.122138e-05	2.363914e-05	4.848651e-05	9.999055e-01
7.100000e+00	1.955433e-03	9.503269e-06	7.745372e-06	5.561826e-06	2.393305e-05	1.238127e-05	1.082799e-05	2.281047e-05	4.714230e-05	9.999055e-01
7.200000e+00	1.955433e-03	9.129807e-06	7.556396e-06	5.310532e-06	2.302796e-05	1.213309e-05	1.033806e-05	2.199673e-05	4.549911e-05	9.999055e-01
7.300000e+00	1.955433e-03	8.788831e-06	7.398341e-06	5.099081e-06	2.202397e-05	1.183468e-05	9.850445e-06	2.128625e-05	4.370910e-05	9.999054e-01
7.400000e+00	1.955433e-03	9.050220e-06	7.841104e-06	5.157240e-06	2.285270e-05	1.269622e-05	9.961238e-06	2.204856e-05	4.551016e-05	9.999054e-01
7.500000e+00	1.955433e-03	9.560906e-06	8.365286e-06	5.295733e-06	2.401357e-05	1.352258e-05	1.013263e-05	2.322193e-05	4.766877e-05	9.999054e-01
7.600000e+00	1.955433e-03	1.005488e-05	8.722126e-06	5.348838e-06	2.564173e-05	1.425034e-05	1.030891e-05	2.412584e-05	5.020098e-05	9.999053e-01
7.700000e+00	1.955433e-03	1.023457e-05	8.684104e-06	5.277186e-06	2.577935e-05	1.404694e-05	1.007246e-05	2.419586e-05	4.989875e-05	9.999053e-01
7.800000e+00	1.955433e-03	1.037724e-05	8.664355e-06	5.298680e-06	2.602762e-05	1.396358e-05	1.010509e-05	2.434027e-05	5.009629e-05	9.999053e-01
7.900000e+00	1.955433e-03	9.903173e-06	8.250974e-06	5.180869e-06	2.496999e-05	1.337229e-05	9.975676e-06	2.333502e-05	4.831796e-05	9.999053e-01
8.000000e+00	1.955433e-03	1.009191e-05	8.384178e-06	5.384931e-06	2.483903e-05	1.339867e-05	1.018615e-05	2.386102e-05	4.842385e-05	9.999047e-01
8.100000e+00	1.955433e-03	1.002870e-05	8.268108e-06	5.481538e-06	2.473240e-05	1.322894e-05	1.039491e-05	2.377835e-05	4.835624e-05	9.999026e-01
8.200000e+00	1.955433e-03	9.641132e-06	7.876576e-06	5.350696e-06	2.404367e-05	1.270396e-05	1.021660e-05	2.286840e-05	4.696422e-05	9.998992e-01
8.300000e+00	1.955433e-03	9.768585e-06	7.895708e-06	5.494130e-06	2.426677e-05	1.269983e-05	1.046572e-05	2.315842e-05	4.743232e-05	9.998969e-01
8.400000e+00	1.955433e-03	9.958387e-06	8.121228e-06	5.508505e-06	2.488274e-05	1.315772e-05	1.049566e-05	2.358812e-05	4.853613e-05	9.998952e-01
8.500000e+00	1.955433e-03	9.795842e-06	8.136785e-06	5.346410e-06	2.523856e-05	1.348152e-05	1.039393e-05	2.327904e-05	4.911401e-05	9.998934e-01
8.600000e+00	1.955433e-03	9.791958e-06	8.123044e-06	5.248408e-06	2.456752e-05	1.316267e-05	9.993262e-06	2.316341e-05	4.772345e-05	9.998921e-01
8.700000e+00	1.955433e-03	9.957775e-06	8.232190e-06	5.386415e-06	2.494390e-05	1.325622e-05	1.027674e-05	2.357638e-05	4.847687e-05	9.998904e-01
8.800000e+00	1.955433e-03	9.516628e-06	7.861281e-06	5.196263e-06	2.382225e-05	1.261555e-05	9.900646e-06	2.257417e-05	4.633845e-05	9.998891e-01
8.900000e+00	1.955433e-03	9.636267e-06	7.987001e-06	5.335470e-06	2.408369e-05	1.279930e-05	1.018285e-05	2.295874e-05	4.706583e-05	9.998869e-01
9.000000e+00	1.955433e-03	9.845302e-06	8.285762e-06	5.465665e-06	2.432967e-05	1.323376e-05	1.032738e-05	2.359673e-05	4.789081e-05	9.998844e-01
9.100000e+00	1.955433e-03	9.741759e-06	8.220298e-06	5.361739e-06	2.445419e-05	1.324490e-05	1.025804e-05	2.332380e-05	4.795712e-05	9.998829e-01
9.200000e+00	1.955433e-03	1.004925e-05	8.200902e-06	5.488591e-06	2.510297e-05	1.308420e-05	1.045462e-05	2.373874e-05	4.864179e-05	9.998828e-01
9.300000e+00	1.955433e-03	9.591127e-06	7.749641e-06	5.291289e-06	2.497552e-05	1.280696e-05	1.046780e-05	2.263206e-05	4.825027e-05	9.998828e-01
9.400000e+00	1.955433e-03	9.263924e-06	7.618469e-06	5.187862e-06	2.394275e-05	1.264434e-05	1.020566e-05	2.207025e-05	4.679274e-05	9.998827e-01
9.500000e+00	1.955433e-03	8.997305e-06	7.464740e-06	5.099669e-06	2.256210e-05	1.215397e-05	9.777816e-06	2.156171e-05	4.449389e-05	9.998827e-01
9.600000e+00	1.955433e-03	9.233930e-06	7.644852e-06	5.236594e-06	2.280881e-05	1.229155e-05	9.869265e-06	2.211538e-05	4.496962e-05	9.998827e-01
9.700000e+00	1.955433e-03	8.978043e-06	7.678814e-06	5.037963e-06	2.332284e-05	1.289911e-05	9.824137e-06	2.169482e-05	4.604609e-05	9.998826e-01
9.800000e+00	1.955433e-03	9.240827e-06	8.107123e-06	5.081142e-06	2.385355e-05	1.361703e-05	9.828171e-06	2.242909e-05	4.729875e-05	9.998826e-01
9.900000e+00	1.955433e-03	9.714476e-06	8.544326e-06	5.170726e-06	2.439059e-05	1.404444e-05	9.723021e-06	2.342953e-05	4.815805e-05	9.998826e-01
1.000000e+01	1.955433e-03	1.024741e-05	8.851519e-06	5.297355e-06	2.527114e-05	1.428108e-05	9.820024e-06	2.439628e-05	4.937224e-05	9.998824e-01
1.010000e+01	1.955433e-03	1.066101e-05	8.676653e-06	5.410035e-06	2.625998e-05	1.386698e-05	1.002946e-05	2.474769e-05	5.015642e-05	9.998821e-01
1.020000e+01	1.955433e-03	1.068607e-05	8.257158e-06	5.364306e-06	2.650212e-05	1.330231e-05	1.003172e-05	2.430753e-05	4.983615e-05	9.998807e-01
1.030000e+01	1.955433e-03	1.046449e-05	8.198873e-06	5.366657e-06	2.596524e-05	1.337379e-05	1.010660e-05	2.403002e-05	4.944563e-05	9.998776e-01
1.040000e+01	1.955433e-03	1.026073e-05	8.233160e-06	5.448090e-06	2.510080e-05	1.329399e-05	1.019503e-05	2.394198e-05	4.858982e-05	9.998746e-01
1.050000e+01	1.955433e-03	1.027844e-05	8.289028e-06	5.582641e-06	2.530460e-05	1.333446e-05	1.047128e-05	2.415011e-05	4.911034e-05	9.998728e-01
1.060000e+01	1.955433e-03	1.020063e-05	8.107086e-06	5.612593e-06	2.515294e-05	1.295622e-05	1.053541e-05	2.392031e-05	4.864457e-05	9.998722e-01
1.070000e+01	1.955433e-03	9.959393e-06	7.849213e-06	5.541610e-06	2.470024e-05	1.259468e-05	1.044550e-05	2.335021e-05	4.774043e-05	9.998718e-01
1.080000e+01	1.955433e-03	9.441092e-06	7.618725e-06	5.306367e-06	2.338364e-05	1.229257e-05	9.990370e-06	2.236618e-05	4.566657e-05	9.998718e-01
1.090000e+01	1.955433e-03	9.380700e-06	7.775117e-06	5.385303e-06	2.313263e-05	1.253484e-05	1.012373e-05	2.254112e-05	4.579121e-05	9.998718e-01
1.100000e+01	1.955433e-03	9.345309e-06	7.870835e-06	5.356167e-06	2.335446e-05	1.282251e-05	1.010751e-05	2.257231e-05	4.628447e-05	9.998711e-01
1.110000e+01	1.955433e-03	9.266193e-06	7.803387e-06	5.189927e-06	2.342731e-05	1.281131e-05	9.819143e-06	2.225951e-05	4.605776e-05	9.998700e-01
1.120000e+01	1.955433e-03	9.728486e-06	8.041500e-06	5.365139e-06	2.410298e-05	1.299330e-05	1.000332e-05	2.313513e-05	4.709960e-05	9.998698e-01
1.130000e+01	1.955433e-03	1.018605e-05	8.275083e-06	5.558975e-06	2.518963e-05	1.336358e-05	1.034436e-05	2.402010e-05	4.889757e-05	9.998698e-01
1.140000e+01	1.955433e-03	1.027696e-05	8.137638e-06	5.503693e-06	2.545130e-05	1.316273e-05	1.022572e-05	2.391829e-05	4.883976e-05	9.998698e-01
1.150000e+01	1.955433e-03	9.988844e-06	7.793480e-06	5.326002e-06	2.502308e-05	1.275664e-05	1.002324e-05	2.310833e-05	4.780296e-05	9.998698e-01
1.160000e+01	1.955433e-03	9.731276e-06	7.631862e-06	5.295364e-06	2.422957e-05	1.248487e-05	9.970703e-06	2.265850e-05	4.668515e-05	9.998697e-01
1.170000e+01	1.955433e-03	9.391714e-06	7.581465e-06	5.234591e-06	2.335569e-05	1.243061e-05	9.841880e-06	2.220777e-05	4.562818e-05	9.998697e-01
1.180000e+01	1.955433e-03	9.122304e-06	7.588425e-06	5.296781e-06	2.256200e-05	1.237224e-05	9.934344e-06	2.200751e-05	4.486858e-05	9.998696e-01
1.190000e+01	1.955433e-03	8.965744e-06	7.606302e-06	5.326778e-06	2.214233e-05	1.235070e-05	9.940300e-06	2.189882e-05	4.443334e-05	9.998694e-01
1.200000e+01	1.955433e-03	9.274327e-06	7.935055e-06	5.568100e-06	2.288352e-05	1.283639e-05	1.036989e-05	2.277748e-05	4.608980e-05	9.998693e-01
1.210000e+01	1.955433e-03	9.506625e-06	8.139671e-06	5.604460e-06	2.335496e-05	1.308900e-05	1.035923e-05	2.325076e-05	4.680319e-05	9.998692e-01
1.220000e+01	1.955433e-03	9.959431e-06	8.491538e-06	5.571849e-06	2.464624e-05	1.369340e-05	1.031495e-05	2.402282e-05	4.865459e-05	9.998690e-01
1.230000e+01	1.955433e-03	9.845033e-06	8.291676e-06	5.264706e-06	2.455549e-05	1.343486e-05	9.798016e-06	2.340142e-05	4.778836e-05	9.998685e-01
1.240000e+01	1.955433e-03	1.006946e-05	8.167728e-06	5.311075e-06	2.489292e-05	1.309731e-05	9.879390e-06	2.354826e-05	4.786962e-05	9.998671e-01
1.250000e+01	1.955433e-03	1.004852e-05	7.765455e-06	5.366525e-06	2.497979e-05	1.252115e-05	1.007959e-05	2.318050e-05	4.758054e-05	9.998647e-01
1.260000e+01	1.955433e-03	9.944515e-06	7.561451e-06	5.415676e-06	2.447134e-05	1.223503e-05	1.010830e-05	2.292164e-05	4.681466e-05	9.998626e-01
1.270000e+01	1.955433e-03	9.760364e-06	7.514320e-06	5.432747e-06	2.395211e-05	1.222317e-05	1.012542e-05	2.270743e-05	4.630071e-05	9.998619e-01
