t[i]	area	sgcmfluxint	sghmfluxint	sglmfluxint	trcmfluxint	trhmfluxint	trlmfluxint	mflux_sg_tot	mflux_tr_tot	alphaint/area
1.000000e-01	1.955433e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00
2.000000e-01	1.955433e-03	0.000000e+00	1.844616e-43	0.000000e+00	0.000000e+00	8.402975e-42	0.000000e+00	1.844616e-43	8.402975e-42	1.000000e+00
3.000000e-01	1.955433e-03	2.057624e-34	7.491306e-33	1.846926e-37	1.750300e-33	4.592982e-32	6.044892e-37	7.697253e-33	4.768072e-32	1.000000e+00
4.000000e-01	1.955433e-03	1.235230e-27	8.849812e-26	6.950502e-29	7.696583e-27	2.805443e-25	9.399977e-29	8.980285e-26	2.883349e-25	1.000000e+00
5.000000e-01	1.955433e-03	2.795369e-19	1.328550e-17	9.279160e-21	1.406957e-18	3.510399e-17	1.714068e-20	1.357432e-17	3.652809e-17	1.000000e+00
6.000000e-01	1.955433e-03	2.867452e-12	5.576841e-11	5.243255e-14	1.349669e-11	1.600579e-10	1.057474e-13	5.868829e-11	1.736603e-10	1.000000e+00
7.000000e-01	1.955433e-03	8.306452e-10	1.177551e-08	1.394608e-11	3.277936e-09	3.048924e-08	2.572026e-11	1.262010e-08	3.379290e-08	1.000000e+00
8.000000e-01	1.955433e-03	4.866661e-09	6.102541e-08	8.155871e-11	1.655976e-08	1.415294e-07	1.369754e-10	6.597363e-08	1.582261e-07	1.000000e+00
9.000000e-01	1.955433e-03	1.710739e-08	1.822698e-07	3.384275e-10	5.543722e-08	3.972107e-07	5.464012e-10	1.997156e-07	4.531943e-07	1.000000e+00
1.000000e+00	1.955433e-03	5.823055e-08	4.828336e-07	1.514956e-09	1.935050e-07	1.030242e-06	2.452432e-09	5.425791e-07	1.226199e-06	1.000000e+00
1.100000e+00	1.955433e-03	1.033487e-07	7.795988e-07	2.787311e-09	3.159346e-07	1.555189e-06	4.259013e-09	8.857348e-07	1.875383e-06	1.000000e+00
1.200000e+00	1.955433e-03	1.777514e-07	1.203806e-06	5.299887e-09	5.413686e-07	2.332715e-06	8.035489e-09	1.386857e-06	2.882119e-06	1.000000e+00
1.300000e+00	1.955433e-03	3.392649e-07	1.876647e-06	1.220811e-08	1.045201e-06	3.478312e-06	1.887362e-08	2.228120e-06	4.542387e-06	1.000000e+00
1.400000e+00	1.955433e-03	5.694682e-07	2.568746e-06	2.320913e-08	1.758696e-06	4.557273e-06	3.629460e-08	3.161424e-06	6.352263e-06	1.000000e+00
1.500000e+00	1.955433e-03	7.867962e-07	3.165760e-06	3.458536e-08	2.401783e-06	5.455124e-06	5.377342e-08	3.987142e-06	7.910680e-06	1.000000e+00
1.600000e+00	1.955433e-03	1.070320e-06	3.754510e-06	5.120271e-08	3.303917e-06	6.408060e-06	8.147516e-08	4.876032e-06	9.793453e-06	1.000000e+00
1.700000e+00	1.955433e-03	1.615363e-06	5.047720e-06	8.256142e-08	5.069988e-06	8.751765e-06	1.341603e-07	6.745644e-06	1.395591e-05	1.000000e+00
1.800000e+00	1.955433e-03	2.636748e-06	6.955137e-06	1.422740e-07	8.473378e-06	1.238158e-05	2.386127e-07	9.734159e-06	2.109357e-05	1.000000e+00
1.900000e+00	1.955433e-03	4.295739e-06	7.985907e-06	2.697852e-07	1.351411e-05	1.372145e-05	4.769077e-07	1.255143e-05	2.771247e-05	1.000000e+00
2.000000e+00	1.955433e-03	5.945403e-06	8.529375e-06	3.915401e-07	1.814259e-05	1.459339e-05	6.838328e-07	1.486632e-05	3.341981e-05	1.000000e+00
2.100000e+00	1.955433e-03	6.579818e-06	7.781431e-06	5.292401e-07	2.040116e-05	1.342231e-05	9.901863e-07	1.489049e-05	3.481365e-05	1.000000e+00
2.200000e+00	1.955433e-03	7.139750e-06	7.211557e-06	7.085260e-07	2.244447e-05	1.267484e-05	1.379001e-06	1.505983e-05	3.649831e-05	1.000000e+00
2.300000e+00	1.955433e-03	8.223991e-06	7.436473e-06	8.574154e-07	2.406772e-05	1.259477e-05	1.586677e-06	1.651788e-05	3.824917e-05	1.000000e+00
2.400000e+00	1.955433e-03	8.915798e-06	7.701314e-06	1.056250e-06	2.520050e-05	1.283581e-05	1.949870e-06	1.767336e-05	3.998618e-05	1.000000e+00
2.500000e+00	1.955433e-03	8.679065e-06	7.542053e-06	1.248168e-06	2.413220e-05	1.256230e-05	2.313432e-06	1.746929e-05	3.900793e-05	1.000000e+00
2.600000e+00	1.955433e-03	9.042141e-06	7.965014e-06	1.594369e-06	2.514879e-05	1.337603e-05	2.991718e-06	1.860152e-05	4.151654e-05	1.000000e+00
2.700000e+00	1.955433e-03	9.146338e-06	8.068989e-06	1.898589e-06	2.538003e-05	1.358248e-05	3.557918e-06	1.911392e-05	4.252043e-05	1.000000e+00
2.800000e+00	1.955433e-03	9.151637e-06	8.039485e-06	2.164191e-06	2.514552e-05	1.345546e-05	4.033758e-06	1.935531e-05	4.263474e-05	1.000000e+00
2.900000e+00	1.955433e-03	9.297111e-06	8.120056e-06	2.471172e-06	2.549926e-05	1.358267e-05	4.607841e-06	1.988834e-05	4.368977e-05	1.000000e+00
3.000000e+00	1.955433e-03	9.401162e-06	8.318126e-06	2.732456e-06	2.556092e-05	1.386350e-05	5.068817e-06	2.045174e-05	4.449324e-05	1.000000e+00
3.100000e+00	1.955433e-03	9.484128e-06	8.259776e-06	2.940656e-06	2.616776e-05	1.390727e-05	5.498504e-06	2.068456e-05	4.557353e-05	1.000000e+00
