t[i]	area	sgcmfluxint	sghmfluxint	sglmfluxint	trcmfluxint	trhmfluxint	trlmfluxint	mflux_sg_tot	mflux_tr_tot	alphaint/area
1.000000e-01	1.955433e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00
2.000000e-01	1.955433e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00
3.000000e-01	1.955433e-03	2.350524e-33	2.657279e-31	1.958460e-34	1.494241e-32	7.573517e-31	2.676331e-34	2.682742e-31	7.725618e-31	1.000000e+00
4.000000e-01	1.955433e-03	7.597170e-24	5.019633e-22	2.462626e-25	4.150578e-23	1.444795e-21	3.693305e-25	5.098067e-22	1.486670e-21	1.000000e+00
5.000000e-01	1.955433e-03	6.934684e-17	3.502653e-15	1.504634e-18	3.195984e-16	9.429674e-15	2.178254e-18	3.573504e-15	9.751451e-15	1.000000e+00
6.000000e-01	1.955433e-03	4.280534e-12	1.938796e-10	8.068680e-14	1.673520e-11	4.704064e-10	1.074213e-13	1.982408e-10	4.872490e-10	1.000000e+00
7.000000e-01	1.955433e-03	2.406992e-10	1.021837e-08	4.125364e-12	7.775610e-10	2.161886e-08	4.966095e-12	1.046320e-08	2.240139e-08	1.000000e+00
8.000000e-01	1.955433e-03	6.812084e-10	2.764474e-08	1.082291e-11	1.854726e-09	5.140429e-08	1.184986e-11	2.833677e-08	5.327087e-08	1.000000e+00
9.000000e-01	1.955433e-03	8.287285e-10	3.279148e-08	1.256025e-11	1.952134e-09	5.459862e-08	1.273608e-11	3.363277e-08	5.656349e-08	1.000000e+00
1.000000e+00	1.955433e-03	8.006773e-10	3.317347e-08	1.315879e-11	1.797426e-09	5.411956e-08	1.386208e-11	3.398730e-08	5.593085e-08	1.000000e+00
1.100000e+00	1.955433e-03	1.101573e-09	4.951869e-08	2.688967e-11	2.801584e-09	8.684145e-08	3.347585e-11	5.064715e-08	8.967651e-08	1.000000e+00
1.200000e+00	1.955433e-03	6.923378e-09	2.761403e-07	3.367951e-10	2.185324e-08	5.189232e-07	4.655943e-10	2.834004e-07	5.412421e-07	1.000000e+00
1.300000e+00	1.955433e-03	3.101989e-08	9.036557e-07	1.646424e-09	9.762941e-08	1.636565e-06	2.302671e-09	9.363220e-07	1.736497e-06	1.000000e+00
1.400000e+00	1.955433e-03	1.321028e-07	2.703083e-06	6.847204e-09	3.925892e-07	4.701914e-06	9.411831e-09	2.842033e-06	5.103915e-06	1.000000e+00
1.500000e+00	1.955433e-03	3.662163e-07	4.898005e-06	1.776198e-08	1.057481e-06	8.211693e-06	2.465309e-08	5.281983e-06	9.293827e-06	1.000000e+00
1.600000e+00	1.955433e-03	1.112892e-06	8.646905e-06	5.055684e-08	3.115795e-06	1.432337e-05	7.105632e-08	9.810354e-06	1.751022e-05	1.000000e+00
1.700000e+00	1.955433e-03	2.310818e-06	1.120890e-05	1.029518e-07	6.282089e-06	1.815838e-05	1.459768e-07	1.362267e-05	2.458644e-05	1.000000e+00
1.800000e+00	1.955433e-03	4.023572e-06	1.248105e-05	1.832512e-07	1.080162e-05	1.985725e-05	2.643447e-07	1.668787e-05	3.092322e-05	1.000000e+00
1.900000e+00	1.955433e-03	5.720047e-06	1.204063e-05	2.727535e-07	1.518833e-05	1.896816e-05	3.998528e-07	1.803343e-05	3.455635e-05	1.000000e+00
2.000000e+00	1.955433e-03	7.848579e-06	1.179147e-05	4.025406e-07	2.064190e-05	1.859783e-05	6.000639e-07	2.004259e-05	3.983980e-05	1.000000e+00
2.100000e+00	1.955433e-03	9.449585e-06	1.118486e-05	5.303841e-07	2.455154e-05	1.769357e-05	8.024376e-07	2.116483e-05	4.304755e-05	1.000000e+00
2.200000e+00	1.955433e-03	1.122793e-05	1.103003e-05	7.180523e-07	2.904621e-05	1.752732e-05	1.114971e-06	2.297601e-05	4.768850e-05	1.000000e+00
2.300000e+00	1.955433e-03	1.247268e-05	1.060170e-05	9.193864e-07	3.167715e-05	1.666999e-05	1.447666e-06	2.399376e-05	4.979481e-05	1.000000e+00
2.400000e+00	1.955433e-03	1.303235e-05	9.831488e-06	1.189194e-06	3.304111e-05	1.547405e-05	1.942488e-06	2.405303e-05	5.045764e-05	1.000000e+00
2.500000e+00	1.955433e-03	1.319641e-05	9.261638e-06	1.491346e-06	3.276449e-05	1.448131e-05	2.472891e-06	2.394939e-05	4.971869e-05	1.000000e+00
2.600000e+00	1.955433e-03	1.264888e-05	8.667884e-06	1.833201e-06	3.095727e-05	1.355252e-05	3.125525e-06	2.314996e-05	4.763532e-05	1.000000e+00
2.700000e+00	1.955433e-03	1.227679e-05	8.436964e-06	2.340365e-06	3.028621e-05	1.333819e-05	4.219972e-06	2.305412e-05	4.784438e-05	1.000000e+00
2.800000e+00	1.955433e-03	1.184567e-05	8.160566e-06	2.815840e-06	2.907210e-05	1.286656e-05	5.177733e-06	2.282207e-05	4.711640e-05	1.000000e+00
2.900000e+00	1.955433e-03	1.113084e-05	7.731385e-06	3.219865e-06	2.721429e-05	1.218181e-05	6.074737e-06	2.208209e-05	4.547084e-05	1.000000e+00
3.000000e+00	1.955433e-03	1.053295e-05	7.567914e-06	3.706032e-06	2.608474e-05	1.210037e-05	7.271288e-06	2.180690e-05	4.545639e-05	1.000000e+00
